epoch,step,train/regression_loss,val/regression_loss
0,9,0.5561756491661072,
0,19,0.3446084260940552,
0,29,0.33545270562171936,
0,39,0.367492139339447,
0,49,0.350252628326416,
0,59,0.3781745433807373,
0,69,0.3417416214942932,
0,79,0.3219178318977356,
0,89,0.3520270884037018,
0,99,0.35079625248908997,
0,109,0.3227086067199707,
0,119,0.36842116713523865,
0,129,0.3364071846008301,
0,139,0.32581204175949097,
0,149,0.4732683598995209,
0,159,0.33448609709739685,
0,169,0.3257570266723633,
0,179,0.363981157541275,
0,189,0.3735661506652832,
0,199,0.33453962206840515,
0,209,0.3110860586166382,
0,219,0.3766385614871979,
0,229,0.32727643847465515,
0,239,0.32464396953582764,
0,249,0.35011714696884155,
0,259,0.308893620967865,
0,269,0.41508162021636963,
0,279,0.3399598300457001,
0,289,0.3999522030353546,
0,299,0.33844777941703796,
0,309,0.3190821707248688,
0,319,0.3414801061153412,
0,329,0.361158549785614,
0,339,0.3456404507160187,
0,349,0.32934314012527466,
0,359,0.33512768149375916,
0,369,0.39488840103149414,
0,379,0.46871259808540344,
0,389,0.31864282488822937,
0,390,,0.34333333373069763
1,399,0.36609986424446106,
1,409,0.40493521094322205,
1,419,0.5057018399238586,
1,429,0.3349510133266449,
1,439,0.3223751485347748,
1,449,0.5066609978675842,
1,459,0.3854517340660095,
1,469,0.32256388664245605,
1,479,0.39439570903778076,
1,489,0.4293958246707916,
1,499,0.38001981377601624,
1,509,0.3121793270111084,
1,519,0.33203810453414917,
1,529,0.42676258087158203,
1,539,0.3359251618385315,
1,549,0.43320152163505554,
1,559,0.31336283683776855,
1,569,0.3604415953159332,
1,579,0.3239653408527374,
1,589,0.3190205991268158,
1,599,0.30140283703804016,
1,609,0.34244781732559204,
1,619,0.4246906042098999,
1,629,0.4857383966445923,
1,639,0.4340580403804779,
1,649,0.34404078125953674,
1,659,0.4027349650859833,
1,669,0.31450891494750977,
1,679,0.33476948738098145,
1,689,0.3085930049419403,
1,699,0.3531537353992462,
1,709,0.36988094449043274,
1,719,0.35263872146606445,
1,729,0.3701159954071045,
1,739,0.4305949807167053,
1,749,0.33746421337127686,
1,759,0.3336682617664337,
1,769,0.30906325578689575,
1,779,0.3385923206806183,
1,781,,0.3272252082824707
2,789,0.309671014547348,
2,799,0.310284286737442,
2,809,0.37195146083831787,
2,819,0.3529002070426941,
2,829,0.32511425018310547,
2,839,0.3427729308605194,
2,849,0.4780517816543579,
2,859,0.3791482746601105,
2,869,0.31336289644241333,
2,879,0.3415289521217346,
2,889,0.3627745807170868,
2,899,0.3745546340942383,
2,909,0.32927241921424866,
2,919,0.45377063751220703,
2,929,0.29625818133354187,
2,939,0.4159793555736542,
2,949,0.40317144989967346,
2,959,0.33064502477645874,
2,969,0.33964475989341736,
2,979,0.31216567754745483,
2,989,0.33333420753479004,
2,999,0.31259799003601074,
2,1009,0.32142168283462524,
2,1019,0.37753474712371826,
2,1029,0.31038954854011536,
2,1039,0.4669194519519806,
2,1049,0.2991144359111786,
2,1059,0.3388093411922455,
2,1069,0.3077717125415802,
2,1079,0.431484580039978,
2,1089,0.3189670145511627,
2,1099,0.29033976793289185,
2,1109,0.3633224070072174,
2,1119,0.3228110074996948,
2,1129,0.2901403605937958,
2,1139,0.32113876938819885,
2,1149,0.31214818358421326,
2,1159,0.3076544404029846,
2,1169,0.3149552345275879,
2,1172,,0.32318010926246643
3,1179,0.29696962237358093,
3,1189,0.31820598244667053,
3,1199,0.32681411504745483,
3,1209,0.32010993361473083,
3,1219,0.3219859004020691,
3,1229,0.37980329990386963,
3,1239,0.341196209192276,
3,1249,0.30242103338241577,
3,1259,0.4265469014644623,
3,1269,0.3081599473953247,
3,1279,0.31633031368255615,
3,1289,0.4089157283306122,
3,1299,0.4812820851802826,
3,1309,0.47126051783561707,
3,1319,0.43253251910209656,
3,1329,0.29363420605659485,
3,1339,0.36684876680374146,
3,1349,0.44585928320884705,
3,1359,0.33053314685821533,
3,1369,0.29452043771743774,
3,1379,0.3088325262069702,
3,1389,0.2955058813095093,
3,1399,0.32791316509246826,
3,1409,0.3072744309902191,
3,1419,0.40222227573394775,
3,1429,0.3206242620944977,
3,1439,0.30861350893974304,
3,1449,0.3473145067691803,
3,1459,0.3558853268623352,
3,1469,0.3224474787712097,
3,1479,0.5009414553642273,
3,1489,0.34939706325531006,
3,1499,0.34539705514907837,
3,1509,0.2984684109687805,
3,1519,0.3863927721977234,
3,1529,0.30953511595726013,
3,1539,0.2821415960788727,
3,1549,0.2797718644142151,
3,1559,0.328397661447525,
3,1563,,0.3179819583892822
4,1569,0.3390232026576996,
4,1579,0.3648962378501892,
4,1589,0.29018789529800415,
4,1599,0.3020752966403961,
4,1609,0.31384536623954773,
4,1619,0.45871371030807495,
4,1629,0.3021112382411957,
4,1639,0.34576594829559326,
4,1649,0.2842431664466858,
4,1659,0.47048136591911316,
4,1669,0.3233184218406677,
4,1679,0.32609936594963074,
4,1689,0.3033125400543213,
4,1699,0.3668087124824524,
4,1709,0.43268197774887085,
4,1719,0.3598237931728363,
4,1729,0.31306692957878113,
4,1739,0.31594836711883545,
4,1749,0.31650498509407043,
4,1759,0.27210772037506104,
4,1769,0.3338799476623535,
4,1779,0.32510292530059814,
4,1789,0.30471324920654297,
4,1799,0.3403363525867462,
