epoch,step,test/regression_loss,test_rmse,test_score,train/regression_loss,train_rmse,val/regression_loss,val_loss,val_rmse,val_score
0,9,,,,35.56660842895508,,,,,
0,19,,,,35.773250579833984,,,,,
0,29,,,,28.005226135253906,,,,,
0,31,,,,,,38.262428283691406,1464.01318359375,38.26242446899414,8890.2666015625
0,31,,,,,45.62088394165039,,,,
1,39,,,,25.620685577392578,,,,,
1,49,,,,20.720340728759766,,,,,
1,59,,,,13.587455749511719,,,,,
1,63,,,,,,22.25283432006836,495.18853759765625,22.252832412719727,2034.21142578125
1,63,,,,,21.351375579833984,,,,
2,69,,,,17.73523712158203,,,,,
2,79,,,,17.704025268554688,,,,,
2,89,,,,15.006038665771484,,,,,
2,95,,,,,,19.3519229888916,374.4969177246094,19.3519229888916,2113.616455078125
2,95,,,,,20.607223510742188,,,,
3,99,,,,20.795604705810547,,,,,
3,109,,,,30.56607437133789,,,,,
3,119,,,,19.632368087768555,,,,,
3,127,,,,,,21.02741241455078,442.1520690917969,21.02741241455078,1863.6234130859375
3,127,,,,,21.78725814819336,,,,
4,129,,,,13.098982810974121,,,,,
4,139,,,,22.245927810668945,,,,,
4,149,,,,19.544567108154297,,,,,
4,159,,,,14.068098068237305,,,,,
4,159,,,,,,18.21201515197754,331.677490234375,18.21201515197754,1573.2764892578125
4,159,,,,,21.341840744018555,,,,
5,169,,,,19.13951873779297,,,,,
5,179,,,,21.165678024291992,,,,,
5,189,,,,26.909183502197266,,,,,
5,191,,,,,,18.510007858276367,342.6203918457031,18.510007858276367,1688.536865234375
5,191,,,,,20.516521453857422,,,,
6,199,,,,23.815946578979492,,,,,
6,209,,,,16.560731887817383,,,,,
6,219,,,,20.77781867980957,,,,,
6,223,,,,,,17.981042861938477,323.3179016113281,17.981042861938477,1461.638916015625
6,223,,,,,20.673978805541992,,,,
7,229,,,,22.506240844726562,,,,,
7,239,,,,18.726360321044922,,,,,
7,249,,,,14.098516464233398,,,,,
7,255,,,,,,18.312252044677734,335.33856201171875,18.312252044677734,1690.09765625
7,255,,,,,20.20519256591797,,,,
8,259,,,,21.760404586791992,,,,,
8,269,,,,30.099716186523438,,,,,
8,279,,,,17.79865837097168,,,,,
