epoch,step,train/regression_loss,val/regression_loss
0,9,0.76350998878479,
0,19,0.8053171634674072,
0,29,0.7714052200317383,
0,39,0.7497799396514893,
0,49,0.7395876049995422,
0,59,0.7184237241744995,
0,69,0.7120330929756165,
0,79,0.715401291847229,
0,89,0.6951689124107361,
0,97,,0.705968976020813
1,99,0.6988131403923035,
1,109,0.6832085251808167,
1,119,0.688972532749176,
1,129,0.7126198410987854,
1,139,0.6790769100189209,
1,149,0.703172504901886,
1,159,0.6899980306625366,
1,169,0.7030922174453735,
1,179,0.6770401000976562,
1,189,0.6903527975082397,
1,195,,0.6878650188446045
2,199,0.6702638268470764,
2,209,0.6820366382598877,
2,219,0.6838666796684265,
2,229,0.6625971794128418,
2,239,0.6911495327949524,
2,249,0.673096776008606,
2,259,0.6653857827186584,
2,269,0.6885859370231628,
2,279,0.6701962947845459,
2,289,0.678650975227356,
2,293,,0.6808582544326782
3,299,0.6823311448097229,
3,309,0.6605925559997559,
3,319,0.6460095047950745,
3,329,0.6530332565307617,
3,339,0.6738148927688599,
3,349,0.6656849980354309,
3,359,0.6610305905342102,
3,369,0.6403174996376038,
3,379,0.6565666794776917,
3,389,0.6711013913154602,
3,391,,0.6750791668891907
4,399,0.668030858039856,
4,409,0.6542564630508423,
4,419,0.6618363857269287,
4,429,0.6554999351501465,
4,439,0.6582795977592468,
4,449,0.646878719329834,
4,459,0.6770374178886414,
4,469,0.6666374802589417,
4,479,0.6456053256988525,
4,489,0.6677126288414001,
4,489,,0.6524843573570251
5,499,0.6580679416656494,
5,509,0.6679064035415649,
5,519,0.6690353751182556,
5,529,0.6468745470046997,
5,539,0.6586174368858337,
5,549,0.6626068353652954,
5,559,0.6560271382331848,
5,569,0.6351402401924133,
5,579,0.6451079845428467,
5,587,,0.6460098028182983
6,589,0.6423451900482178,
6,599,0.6592438817024231,
6,609,0.6480239033699036,
6,619,0.6460725665092468,
6,629,0.6396315693855286,
6,639,0.6367372274398804,
6,649,0.6469820737838745,
6,659,0.6449139714241028,
6,669,0.6546324491500854,
