epoch,step,test/regression_loss,test_rmse,test_score,train/regression_loss,train_rmse,val/regression_loss,val_loss,val_rmse,val_score
0,9,,,,70.6181411743164,,,,,
0,11,,,,,,83.7821044921875,7019.44091796875,83.7821044921875,312280.03125
0,11,,,,,91.9377670288086,,,,
1,19,,,,85.88800048828125,,,,,
1,23,,,,,,81.96763610839844,6718.693359375,81.96763610839844,255518.515625
1,23,,,,,89.36739349365234,,,,
2,29,,,,62.255210876464844,,,,,
2,35,,,,,,78.83109283447266,6214.34130859375,78.83109283447266,187250.375
2,35,,,,,86.39637756347656,,,,
3,39,,,,64.2620620727539,,,,,
3,47,,,,,,74.24628448486328,5512.5107421875,74.24628448486328,125013.0625
3,47,,,,,82.7642822265625,,,,
4,49,,,,93.77507019042969,,,,,
4,59,,,,49.612178802490234,,,,,
4,59,,,,,,69.48065185546875,4827.56103515625,69.48065185546875,85094.1875
4,59,,,,,78.49102020263672,,,,
5,69,,,,49.225791931152344,,,,,
5,71,,,,,,65.6986083984375,4316.30712890625,65.6986083984375,72824.59375
5,71,,,,,73.38589477539062,,,,
6,79,,,,61.078643798828125,,,,,
6,83,,,,,,59.674591064453125,3561.056884765625,59.674591064453125,52282.01171875
6,83,,,,,67.49142456054688,,,,
7,89,,,,33.88996505737305,,,,,
7,95,,,,,,53.13139724731445,2822.9453125,53.13139724731445,44908.56640625
7,95,,,,,60.860416412353516,,,,
8,99,,,,32.42964553833008,,,,,
8,107,,,,,,35.459556579589844,1257.380126953125,35.459556579589844,3734.868896484375
8,107,,,,,53.55367660522461,,,,
9,109,,,,58.47003173828125,,,,,
9,119,,,,12.589999198913574,,,,,
9,119,,,,,,37.9105110168457,1437.206787109375,37.9105110168457,21353.71875
9,119,,,,,45.903690338134766,,,,
10,129,,,,9.787196159362793,,,,,
10,131,,,,,,42.17377853393555,1778.6275634765625,42.17377853393555,28266.662109375
10,131,,,,,38.657737731933594,,,,
11,139,,,,17.488117218017578,,,,,
11,143,,,,,,36.55709457397461,1336.421142578125,36.55709457397461,16241.755859375
11,143,,,,,33.13174057006836,,,,
12,149,,,,11.377277374267578,,,,,
12,155,,,,,,27.389225006103516,750.1696166992188,27.389225006103516,5286.69970703125
12,155,,,,,29.922447204589844,,,,
13,159,,,,10.439567565917969,,,,,
13,167,,,,,,35.85352325439453,1285.47509765625,35.85352325439453,14586.9609375
13,167,,,,,28.429275512695312,,,,
14,169,,,,30.045665740966797,,,,,
14,179,,,,17.28294563293457,,,,,
14,179,,,,,,30.833293914794922,950.6920166015625,30.833293914794922,7094.7822265625
14,179,,,,,26.459993362426758,,,,
15,189,,,,12.22208023071289,,,,,
15,191,,,,,,46.180259704589844,2132.616455078125,46.180259704589844,33058.4296875
15,191,,,,,25.768266677856445,,,,
16,199,,,,9.621795654296875,,,,,
16,203,,,,,,37.48427963256836,1405.0711669921875,37.48427963256836,15827.5400390625
16,203,,,,,24.736618041992188,,,,
17,209,,,,16.830711364746094,,,,,
17,215,,,,,,39.20303726196289,1536.878173828125,39.20303726196289,19629.30078125
17,215,,,,,24.72344970703125,,,,
18,219,,,,12.770407676696777,,,,,
18,227,,,,,,32.61576843261719,1063.788330078125,32.61576843261719,13491.03125
18,227,,,,,23.868024826049805,,,,
19,229,,,,23.465715408325195,,,,,
19,239,,,,16.277042388916016,,,,,
19,239,,,,,,37.42137145996094,1400.3590087890625,37.42137145996094,16978.728515625
19,239,,,,,24.42072105407715,,,,
20,249,,,,12.727888107299805,,,,,
20,251,,,,,,41.39455032348633,1713.5087890625,41.39455032348633,21352.0546875
20,251,,,,,23.314388275146484,,,,
21,259,,,,3.8608596324920654,,,,,
21,263,,,,,,44.395782470703125,1970.9854736328125,44.395782470703125,32496.47265625
21,263,,,,,22.604389190673828,,,,
22,269,,,,17.67291831970215,,,,,
