epoch,step,test/regression_loss,test_rmse,test_score,train/regression_loss,train_rmse,val/regression_loss,val_loss,val_rmse,val_score
0,9,,,,70.0761947631836,,,,,
0,11,,,,,,83.64690399169922,6996.8046875,83.64690399169922,306360.65625
0,11,,,,,91.52606201171875,,,,
1,19,,,,84.94551086425781,,,,,
1,23,,,,,,81.61475372314453,6660.96826171875,81.61475372314453,244093.703125
1,23,,,,,88.63716888427734,,,,
2,29,,,,61.098731994628906,,,,,
2,35,,,,,,77.66522216796875,6031.88671875,77.66522216796875,161495.4375
2,35,,,,,85.3781967163086,,,,
3,39,,,,62.78367614746094,,,,,
3,47,,,,,,70.25698852539062,4936.04443359375,70.25698852539062,83188.7421875
3,47,,,,,81.39594268798828,,,,
4,49,,,,92.30038452148438,,,,,
4,59,,,,47.70037078857422,,,,,
4,59,,,,,,63.34352111816406,4012.401611328125,63.34352111816406,44454.6640625
4,59,,,,,76.68891906738281,,,,
5,69,,,,47.382850646972656,,,,,
5,71,,,,,,63.29860305786133,4006.713134765625,63.29860305786133,51901.828125
5,71,,,,,71.25181579589844,,,,
6,79,,,,58.59199905395508,,,,,
6,83,,,,,,55.3330078125,3061.74169921875,55.3330078125,30678.822265625
6,83,,,,,65.17466735839844,,,,
7,89,,,,31.762020111083984,,,,,
7,95,,,,,,45.75056457519531,2093.1142578125,45.75056457519531,10741.181640625
7,95,,,,,58.5839958190918,,,,
8,99,,,,30.659265518188477,,,,,
8,107,,,,,,41.4079475402832,1714.6181640625,41.4079475402832,11217.775390625
8,107,,,,,51.39042663574219,,,,
9,109,,,,57.438533782958984,,,,,
9,119,,,,10.508696556091309,,,,,
9,119,,,,,,49.31138229370117,2431.6123046875,49.31138229370117,53248.81640625
9,119,,,,,44.05585479736328,,,,
10,129,,,,10.920267105102539,,,,,
10,131,,,,,,30.419631958007812,925.35400390625,30.419631958007812,16770.662109375
10,131,,,,,36.972190856933594,,,,
11,139,,,,18.959110260009766,,,,,
11,143,,,,,,27.248336791992188,742.4718627929688,27.248336791992188,14271.5703125
11,143,,,,,31.737398147583008,,,,
12,149,,,,10.610529899597168,,,,,
12,155,,,,,,31.70197105407715,1005.0149536132812,31.70197105407715,10727.8349609375
12,155,,,,,29.71704864501953,,,,
13,159,,,,9.054630279541016,,,,,
13,167,,,,,,41.63885498046875,1733.794189453125,41.63885498046875,20947.287109375
13,167,,,,,27.424867630004883,,,,
14,169,,,,28.970117568969727,,,,,
14,179,,,,16.696130752563477,,,,,
14,179,,,,,,38.787078857421875,1504.4375,38.787078857421875,15979.4619140625
14,179,,,,,26.35338020324707,,,,
15,189,,,,11.661490440368652,,,,,
15,191,,,,,,31.112869262695312,968.0106201171875,31.112869262695312,6648.35205078125
15,191,,,,,26.217227935791016,,,,
16,199,,,,11.61413860321045,,,,,
16,203,,,,,,28.763395309448242,827.3328857421875,28.763395309448242,4581.02734375
16,203,,,,,25.239105224609375,,,,
17,209,,,,16.589988708496094,,,,,
17,215,,,,,,27.389801025390625,750.201171875,27.389801025390625,7910.94921875
17,215,,,,,24.556106567382812,,,,
18,219,,,,11.083032608032227,,,,,
18,227,,,,,,29.45945167541504,867.8593139648438,29.45945167541504,8999.927734375
18,227,,,,,23.935970306396484,,,,
19,229,,,,21.394969940185547,,,,,
19,239,,,,17.608699798583984,,,,,
19,239,,,,,,29.902626037597656,894.1670532226562,29.902626037597656,9701.31640625
19,239,,,,,23.51889991760254,,,,
20,249,,,,12.903356552124023,,,,,
20,251,,,,,,31.793888092041016,1010.851318359375,31.793888092041016,5652.40380859375
20,251,,,,,23.699155807495117,,,,
21,259,,,,8.18749713897705,,,,,
21,263,,,,,,27.715627670288086,768.156005859375,27.715627670288086,2396.43896484375
21,263,,,,,23.064598083496094,,,,
22,269,,,,17.444204330444336,,,,,
22,275,,,,,,27.94871711730957,781.1307983398438,27.94871711730957,10136.8798828125
22,275,,,,,22.48771858215332,,,,
23,279,,,,8.531859397888184,,,,,
23,287,,,,,,36.64942932128906,1343.1806640625,36.64942932128906,94536.96875
23,287,,,,,22.30997657775879,,,,
