epoch,step,test/regression_loss,test_rmse,test_score,train/regression_loss,train_rmse,val/regression_loss,val_loss,val_rmse,val_score
0,2,,,,,,84.2538833618164,7098.716796875,84.2538833618164,329826.34375
0,2,,,,,86.97521209716797,,,,
1,5,,,,,,84.11112976074219,7074.68212890625,84.11112976074219,324876.28125
1,5,,,,,86.15404510498047,,,,
2,8,,,,,,83.89637756347656,7038.60205078125,83.89637756347656,317683.3125
2,8,,,,,85.54467010498047,,,,
3,9,,,,114.39266967773438,,,,,
3,11,,,,,,83.63397979736328,6994.642578125,83.63397979736328,308933.40625
3,11,,,,,84.92732238769531,,,,
4,14,,,,,,83.33439636230469,6944.62158203125,83.33439636230469,298572.375
4,14,,,,,84.3232650756836,,,,
5,17,,,,,,82.95570373535156,6881.64892578125,82.95570373535156,286431.875
5,17,,,,,83.69969177246094,,,,
6,19,,,,65.89523315429688,,,,,
6,20,,,,,,82.46330261230469,6800.1962890625,82.46330261230469,272078.75
6,20,,,,,83.04481506347656,,,,
7,23,,,,,,81.88832092285156,6705.697265625,81.88832092285156,255712.3125
7,23,,,,,82.36746215820312,,,,
8,26,,,,,,81.2767105102539,6605.90380859375,81.2767105102539,239589.546875
8,26,,,,,81.64569854736328,,,,
9,29,,,,33.495609283447266,,,,,
9,29,,,,,,80.66761016845703,6507.26318359375,80.66761016845703,224933.046875
9,29,,,,,80.89630126953125,,,,
10,32,,,,,,80.08404541015625,6413.4541015625,80.08404541015625,213111.140625
10,32,,,,,80.09644317626953,,,,
11,35,,,,,,79.32709503173828,6292.7880859375,79.32709503173828,198906.84375
11,35,,,,,79.28522491455078,,,,
12,38,,,,,,78.43956756591797,6152.765625,78.43956756591797,181324.65625
12,38,,,,,78.38021850585938,,,,
13,39,,,,106.75775909423828,,,,,
13,41,,,,,,77.23907470703125,5965.87451171875,77.23907470703125,160979.609375
13,41,,,,,77.48788452148438,,,,
14,44,,,,,,75.72718811035156,5734.60595703125,75.72718048095703,141015.59375
14,44,,,,,76.49030303955078,,,,
15,47,,,,,,74.13847351074219,5496.51220703125,74.13846588134766,123543.9296875
15,47,,,,,75.46870422363281,,,,
16,49,,,,55.969730377197266,,,,,
16,50,,,,,,72.96227264404297,5323.4931640625,72.96227264404297,112626.0390625
16,50,,,,,74.41804504394531,,,,
17,53,,,,,,72.07823181152344,5195.271484375,72.07823181152344,103141.3515625
17,53,,,,,73.32096862792969,,,,
18,56,,,,,,71.30840301513672,5084.88818359375,71.30840301513672,96823.5546875
18,56,,,,,72.17576599121094,,,,
19,59,,,,21.589662551879883,,,,,
19,59,,,,,,70.37377166748047,4952.4677734375,70.37377166748047,89245.7890625
19,59,,,,,70.9984359741211,,,,
20,62,,,,,,69.04340362548828,4766.99169921875,69.04340362548828,78015.359375
20,62,,,,,69.77983856201172,,,,
21,65,,,,,,67.6100845336914,4571.12353515625,67.6100845336914,69917.3125
21,65,,,,,68.50962829589844,,,,
22,68,,,,,,65.93683624267578,4347.66650390625,65.93683624267578,62710.15625
22,68,,,,,67.18645477294922,,,,
23,69,,,,94.30229187011719,,,,,
23,71,,,,,,64.66470336914062,4181.52392578125,64.66470336914062,58220.734375
23,71,,,,,65.82240295410156,,,,
24,74,,,,,,63.64068603515625,4050.136962890625,63.64068603515625,53654.40625
24,74,,,,,64.4000015258789,,,,
25,77,,,,,,62.70581817626953,3932.01953125,62.70581817626953,49466.12890625
25,77,,,,,62.972469329833984,,,,
26,79,,,,40.850616455078125,,,,,
26,80,,,,,,61.431434631347656,3773.821044921875,61.431434631347656,43774.8671875
26,80,,,,,61.528133392333984,,,,
27,83,,,,,,59.40305709838867,3528.72314453125,59.40305709838867,35266.46484375
27,83,,,,,60.050540924072266,,,,
28,86,,,,,,57.348052978515625,3288.799072265625,57.348052978515625,29678.64453125
28,86,,,,,58.50880813598633,,,,
29,89,,,,5.311178684234619,,,,,
29,89,,,,,,56.51116180419922,3193.511474609375,56.51116180419922,27863.267578125
29,89,,,,,56.933292388916016,,,,
30,92,,,,,,54.90138244628906,3014.161865234375,54.90138244628906,25930.548828125
30,92,,,,,55.41555404663086,,,,
31,95,,,,,,51.430908203125,2645.138427734375,51.430908203125,17790.017578125
31,95,,,,,53.968910217285156,,,,
32,98,,,,,,51.21598815917969,2623.077392578125,51.21598815917969,16995.36328125
32,98,,,,,52.49531173706055,,,,
33,99,,,,77.07958984375,,,,,
33,101,,,,,,50.070556640625,2507.060546875,50.070556640625,14938.76953125
33,101,,,,,51.284358978271484,,,,
34,104,,,,,,47.457603454589844,2252.22412109375,47.457603454589844,10814.0517578125
34,104,,,,,50.10447692871094,,,,
35,107,,,,,,46.80801010131836,2190.98974609375,46.80801010131836,10309.16015625
35,107,,,,,49.03547668457031,,,,
36,109,,,,24.499061584472656,,,,,
36,110,,,,,,46.67858123779297,2178.889892578125,46.67858123779297,10533.1728515625
36,110,,,,,48.2064094543457,,,,
37,113,,,,,,46.4920768737793,2161.51318359375,46.4920768737793,11934.494140625
37,113,,,,,47.425594329833984,,,,
38,116,,,,,,45.929683685302734,2109.535888671875,45.929683685302734,12094.68359375
38,116,,,,,46.59646224975586,,,,
39,119,,,,9.339119911193848,,,,,
