epoch,step,train/regression_loss,val/regression_loss
0,9,0.8850777745246887,
0,19,0.9119886755943298,
0,29,0.8407418131828308,
0,39,0.7914905548095703,
0,49,0.7314452528953552,
0,59,0.8092769980430603,
0,69,0.7573652863502502,
0,79,0.6702802777290344,
0,89,0.6893687844276428,
0,99,0.7234967947006226,
0,109,0.6923279166221619,
0,119,0.667593240737915,
0,129,0.6498228311538696,
0,139,0.6805714964866638,
0,149,0.679948627948761,
0,159,0.6131932139396667,
0,169,0.6373186111450195,
0,179,0.6341768503189087,
0,189,0.6084820628166199,
0,199,0.5597059726715088,
0,209,0.5603790283203125,
0,219,0.5671834349632263,
0,229,0.5696619153022766,
0,239,0.5402534604072571,
0,249,0.5604288578033447,
0,259,0.5231964588165283,
0,269,0.565974771976471,
0,279,0.5522133111953735,
0,289,0.5178064107894897,
0,299,0.5234891176223755,
0,309,0.514530599117279,
0,319,0.5231937766075134,
0,329,0.49616217613220215,
0,339,0.49831607937812805,
0,349,0.49449944496154785,
0,359,0.4933995306491852,
0,369,0.5268262624740601,
0,379,0.547046422958374,
0,389,0.5079070329666138,
0,390,,0.48193609714508057
1,399,0.5097650289535522,
1,409,0.47557809948921204,
1,419,0.5103694796562195,
1,429,0.488779217004776,
1,439,0.46673521399497986,
1,449,0.5093126893043518,
1,459,0.5265920758247375,
1,469,0.4996061623096466,
1,479,0.49285200238227844,
1,489,0.505656898021698,
1,499,0.47262802720069885,
1,509,0.508921205997467,
1,519,0.46570783853530884,
1,529,0.47673261165618896,
1,539,0.4876555800437927,
1,549,0.4982246458530426,
1,559,0.45565348863601685,
1,569,0.4692712724208832,
1,579,0.4771921932697296,
1,589,0.48206669092178345,
1,599,0.4748277962207794,
1,609,0.5246151685714722,
1,619,0.44582584500312805,
1,629,0.46208447217941284,
1,639,0.48873889446258545,
1,649,0.4951343238353729,
1,659,0.45574185252189636,
1,669,0.4687832295894623,
1,679,0.4526956081390381,
1,689,0.46093663573265076,
1,699,0.45969611406326294,
1,709,0.44388052821159363,
1,719,0.44943487644195557,
1,729,0.45939281582832336,
1,739,0.4653690755367279,
1,749,0.4562900960445404,
1,759,0.4855051338672638,
1,769,0.44860386848449707,
1,779,0.44394931197166443,
1,781,,0.44415539503097534
2,789,0.45929595828056335,
2,799,0.4641951024532318,
2,809,0.4491068720817566,
2,819,0.4859587550163269,
2,829,0.46489736437797546,
2,839,0.48778077960014343,
2,849,0.46503016352653503,
2,859,0.47978970408439636,
2,869,0.46143651008605957,
2,879,0.44934317469596863,
2,889,0.4615342915058136,
2,899,0.4453439712524414,
2,909,0.4599774479866028,
2,919,0.4540186822414398,
2,929,0.44647371768951416,
2,939,0.4465178847312927,
2,949,0.4605277180671692,
2,959,0.4372912049293518,
2,969,0.4403400421142578,
2,979,0.4436296224594116,
2,989,0.4498148560523987,
2,999,0.45306694507598877,
2,1009,0.461656779050827,
2,1019,0.4850541651248932,
2,1029,0.4397813379764557,
2,1039,0.44878900051116943,
2,1049,0.4348685145378113,
2,1059,0.43793785572052,
2,1069,0.4571214020252228,
2,1079,0.4651900827884674,
2,1089,0.43771931529045105,
2,1099,0.4643455147743225,
2,1109,0.4546472430229187,
2,1119,0.45048972964286804,
2,1129,0.4579535722732544,
2,1139,0.44532886147499084,
2,1149,0.4417557716369629,
2,1159,0.4511418044567108,
2,1169,0.4330086410045624,
2,1172,,0.42924630641937256
3,1179,0.4239610433578491,
3,1189,0.4279519021511078,
3,1199,0.4295984208583832,
3,1209,0.44004547595977783,
3,1219,0.4518052637577057,
3,1229,0.4341265559196472,
3,1239,0.43969252705574036,
3,1249,0.4297357499599457,
3,1259,0.43331706523895264,
3,1269,0.4950663447380066,
3,1279,0.46796277165412903,
3,1289,0.4188612401485443,
3,1299,0.4295958876609802,
3,1309,0.42332544922828674,
3,1319,0.41250237822532654,
3,1329,0.4172097146511078,
3,1339,0.4234979450702667,
3,1349,0.43748652935028076,
3,1359,0.46137556433677673,
3,1369,0.4418658912181854,
3,1379,0.42747896909713745,
3,1389,0.41297590732574463,
3,1399,0.41735315322875977,
3,1409,0.4126049876213074,
3,1419,0.43558910489082336,
3,1429,0.43208974599838257,
3,1439,0.4307325780391693,
3,1449,0.43555063009262085,
3,1459,0.41671812534332275,
3,1469,0.4164625406265259,
3,1479,0.43475818634033203,
3,1489,0.4179401099681854,
3,1499,0.42489370703697205,
3,1509,0.41883012652397156,
3,1519,0.4078627824783325,
3,1529,0.4456559121608734,
3,1539,0.4289804697036743,
3,1549,0.42068108916282654,
3,1559,0.42323675751686096,
3,1563,,0.4072737693786621
4,1569,0.4327363967895508,
4,1579,0.4213084876537323,
4,1589,0.41838228702545166,
4,1599,0.4156174659729004,
4,1609,0.4103291928768158,
4,1619,0.42094478011131287,
4,1629,0.4414181709289551,
4,1639,0.4055803120136261,
4,1649,0.4028926491737366,
4,1659,0.4010030925273895,
4,1669,0.4417911767959595,
4,1679,0.42563748359680176,
4,1689,0.40648406744003296,
4,1699,0.4094637930393219,
4,1709,0.40977799892425537,
4,1719,0.41122567653656006,
4,1729,0.41025322675704956,
4,1739,0.4331430196762085,
4,1749,0.41336721181869507,
4,1759,0.41046011447906494,
4,1769,0.4183543920516968,
4,1779,0.43719393014907837,
4,1789,0.4340258240699768,
4,1799,0.4107283055782318,
4,1809,0.39998602867126465,
4,1819,0.4002808928489685,
4,1829,0.44147536158561707,
4,1839,0.4108400344848633,
4,1849,0.466860294342041,
4,1859,0.40819424390792847,
4,1869,0.4151042103767395,
4,1879,0.41350480914115906,
4,1889,0.4349666237831116,
4,1899,0.40624475479125977,
4,1909,0.4345443844795227,
4,1919,0.4221263527870178,
4,1929,0.4191918671131134,
4,1939,0.4204847514629364,
4,1949,0.422298401594162,
4,1954,,0.40156370401382446
5,1959,0.4061645269393921,
5,1969,0.42338359355926514,
5,1979,0.42002832889556885,
5,1989,0.4014052450656891,
5,1999,0.4097806513309479,
5,2009,0.42014390230178833,
5,2019,0.42294853925704956,
5,2029,0.3938977122306824,
5,2039,0.4022224545478821,
5,2049,0.40302082896232605,
5,2059,0.42482343316078186,
5,2069,0.4234371781349182,
5,2079,0.42306891083717346,
5,2089,0.40438517928123474,
5,2099,0.4159550368785858,
5,2109,0.4328009784221649,
5,2119,0.40368086099624634,
5,2129,0.4055469334125519,
5,2139,0.4060504734516144,
5,2149,0.43174299597740173,
5,2159,0.4072994887828827,
5,2169,0.4007600247859955,
5,2179,0.3958960175514221,
5,2189,0.42363494634628296,
5,2199,0.40375185012817383,
5,2209,0.4141826629638672,
5,2219,0.40588533878326416,
5,2229,0.41571933031082153,
5,2239,0.4614279866218567,
5,2249,0.4270852208137512,
5,2259,0.4001748859882355,
5,2269,0.39709025621414185,
5,2279,0.4196332097053528,
5,2289,0.41552734375,
5,2299,0.46719053387641907,
5,2309,0.4138692617416382,
5,2319,0.46959570050239563,
5,2329,0.40560948848724365,
5,2339,0.40037405490875244,
5,2345,,0.3982175588607788
6,2349,0.40987005829811096,
6,2359,0.403494268655777,
6,2369,0.39407870173454285,
6,2379,0.42990511655807495,
6,2389,0.41834309697151184,
6,2399,0.4243695139884949,
6,2409,0.427420973777771,
6,2419,0.41250336170196533,
6,2429,0.3977096676826477,
6,2439,0.40331780910491943,
6,2449,0.40407809615135193,
6,2459,0.42465078830718994,
6,2469,0.39756783843040466,
6,2479,0.39513444900512695,
6,2489,0.4081568121910095,
6,2499,0.39826101064682007,
6,2509,0.39933764934539795,
6,2519,0.4209640324115753,
6,2529,0.42546457052230835,
6,2539,0.39981770515441895,
6,2549,0.41221675276756287,
6,2559,0.4289294481277466,
6,2569,0.4277108311653137,
6,2579,0.4223252236843109,
6,2589,0.42664140462875366,
6,2599,0.4150494635105133,
6,2609,0.3999285399913788,
6,2619,0.41178929805755615,
6,2629,0.4118187129497528,
6,2639,0.42109444737434387,
6,2649,0.4483763873577118,
6,2659,0.39525097608566284,
6,2669,0.419393390417099,
6,2679,0.39617985486984253,
6,2689,0.406424880027771,
6,2699,0.4025735855102539,
6,2709,0.4325229823589325,
6,2719,0.41039684414863586,
6,2729,0.4350570738315582,
6,2736,,0.3977619409561157
7,2739,0.3966139256954193,
7,2749,0.4018317461013794,
7,2759,0.3929227590560913,
7,2769,0.4262646734714508,
7,2779,0.40760549902915955,
7,2789,0.42544451355934143,
7,2799,0.41598376631736755,
7,2809,0.40398818254470825,
7,2819,0.4242365062236786,
7,2829,0.3958187699317932,
7,2839,0.4020315408706665,
7,2849,0.4140627980232239,
7,2859,0.39827433228492737,
7,2869,0.4277988076210022,
7,2879,0.39627543091773987,
7,2889,0.4058791399002075,
7,2899,0.39937618374824524,
7,2909,0.41378048062324524,
7,2919,0.3940742015838623,
7,2929,0.39898401498794556,
7,2939,0.42427539825439453,
7,2949,0.4240547716617584,
7,2959,0.41352951526641846,
7,2969,0.410744309425354,
7,2979,0.4000965654850006,
7,2989,0.40174373984336853,
7,2999,0.4028847813606262,
7,3009,0.40116408467292786,
7,3019,0.4196581244468689,
7,3029,0.414919376373291,
7,3039,0.38762131333351135,
7,3049,0.3994295001029968,
7,3059,0.39087405800819397,
7,3069,0.4274912178516388,
7,3079,0.38665705919265747,
7,3089,0.39564844965934753,
7,3099,0.3941698670387268,
7,3109,0.4140971899032593,
7,3119,0.40123987197875977,
7,3127,,0.39534756541252136
8,3129,0.40662920475006104,
8,3139,0.39749035239219666,
