epoch,step,train/regression_loss,val/regression_loss
0,9,0.7404748797416687,
0,19,0.7516101002693176,
0,29,0.7154843807220459,
0,39,0.6977462768554688,
0,49,0.7128806114196777,
0,59,0.659417450428009,
0,69,0.6769325733184814,
0,79,0.6569048762321472,
0,89,0.671256422996521,
0,97,,0.7036352157592773
1,99,0.6579746007919312,
1,109,0.6366298794746399,
1,119,0.6634764671325684,
1,129,0.6443348526954651,
1,139,0.6210635304450989,
1,149,0.6793254017829895,
1,159,0.6281879544258118,
1,169,0.6453906297683716,
1,179,0.6211803555488586,
1,189,0.6511654257774353,
1,195,,0.6979802846908569
2,199,0.6254608035087585,
2,209,0.610165536403656,
2,219,0.6317862868309021,
2,229,0.6091490387916565,
2,239,0.6381815671920776,
2,249,0.6466864943504333,
2,259,0.6171075701713562,
2,269,0.6953154802322388,
2,279,0.686298131942749,
2,289,0.6181554198265076,
2,293,,0.6927691698074341
3,299,0.6171731352806091,
3,309,0.6462298035621643,
3,319,0.6307221055030823,
3,329,0.5967233180999756,
3,339,0.6517879366874695,
3,349,0.6113162040710449,
3,359,0.622894823551178,
3,369,0.6041767597198486,
3,379,0.6346620917320251,
3,389,0.6396554708480835,
3,391,,0.6936029195785522
4,399,0.6265097260475159,
4,409,0.6421378254890442,
4,419,0.6439568400382996,
4,429,0.6191245913505554,
4,439,0.6260080933570862,
4,449,0.6484342813491821,
4,459,0.6512951254844666,
4,469,0.6380821466445923,
4,479,0.6087700128555298,
4,489,0.6541137099266052,
4,489,,0.6889774799346924
5,499,0.6449408531188965,
5,509,0.628602147102356,
5,519,0.6643389463424683,
5,529,0.6769910454750061,
5,539,0.6226323843002319,
5,549,0.6327998042106628,
5,559,0.6638996601104736,
5,569,0.6532904505729675,
5,579,0.6243425011634827,
5,587,,0.686275839805603
6,589,0.6128762364387512,
6,599,0.6543322801589966,
6,609,0.6141469478607178,
6,619,0.6792463660240173,
6,629,0.6363352537155151,
6,639,0.6354269981384277,
6,649,0.6281970143318176,
6,659,0.5971382260322571,
6,669,0.6185528039932251,
6,679,0.6449795365333557,
6,685,,0.6881775856018066
7,689,0.6133310794830322,
7,699,0.594595730304718,
7,709,0.6318389773368835,
7,719,0.6491507291793823,
7,729,0.6097733378410339,
7,739,0.6220142841339111,
7,749,0.6509010791778564,
7,759,0.5981923937797546,
7,769,0.6103989481925964,
7,779,0.631574273109436,
7,783,,0.6872034072875977
8,789,0.6032071709632874,
8,799,0.602185845375061,
8,809,0.6051697134971619,
8,819,0.6808262467384338,
8,829,0.6036517024040222,
8,839,0.627952516078949,
8,849,0.6150788068771362,
8,859,0.6033275723457336,
8,869,0.5994724035263062,
8,879,0.6263163685798645,
8,881,,0.6857808828353882
9,889,0.6359654068946838,
9,899,0.6755353808403015,
9,909,0.6080517172813416,
9,919,0.5932105779647827,
9,929,0.634111762046814,
9,939,0.6668275594711304,
9,949,0.6392700672149658,
9,959,0.6047986745834351,
9,969,0.6202424764633179,
9,979,0.6233588457107544,
9,979,,0.6881181597709656
10,989,0.6395357847213745,
10,999,0.6083941459655762,
10,1009,0.5984094142913818,
10,1019,0.6260823011398315,
10,1029,0.6244131922721863,
10,1039,0.6194136738777161,
10,1049,0.6171838641166687,
10,1059,0.6331685781478882,
10,1069,0.6303449273109436,
10,1077,,0.6838998794555664
11,1079,0.629452645778656,
11,1089,0.5993841886520386,
11,1099,0.6475556492805481,
11,1109,0.6884649991989136,
11,1119,0.608587920665741,
11,1129,0.607473611831665,
11,1139,0.6285130977630615,
11,1149,0.6116932034492493,
11,1159,0.6333665251731873,
11,1169,0.6180991530418396,
11,1175,,0.6835221648216248
12,1179,0.6081089377403259,
12,1189,0.6165555715560913,
12,1199,0.6129463911056519,
12,1209,0.6190707087516785,
12,1219,0.605780303478241,
12,1229,0.5946349501609802,
12,1239,0.6178377866744995,
12,1249,0.6253069639205933,
12,1259,0.6198455095291138,
12,1269,0.6068003177642822,
12,1273,,0.6829188466072083
13,1279,0.6407837271690369,
13,1289,0.6427832245826721,
13,1299,0.6175856590270996,
13,1309,0.6103882193565369,
13,1319,0.5971124172210693,
13,1329,0.6141105890274048,
13,1339,0.6381369829177856,
13,1349,0.6027995944023132,
13,1359,0.6002703905105591,
13,1369,0.606613278388977,
13,1371,,0.6836761236190796
14,1379,0.603137731552124,
14,1389,0.5952818393707275,
14,1399,0.6267836093902588,
14,1409,0.6082211136817932,
14,1419,0.6513807773590088,
14,1429,0.5908623337745667,
14,1439,0.6374748349189758,
14,1449,0.5980981588363647,
14,1459,0.609379231929779,
14,1469,0.5964627861976624,
14,1469,,0.6824855804443359
15,1479,0.6010441184043884,
15,1489,0.6119524836540222,
15,1499,0.6217238903045654,
15,1509,0.623335063457489,
15,1519,0.6566595435142517,
15,1529,0.5971099138259888,
15,1539,0.6198303699493408,
15,1549,0.6499844193458557,
15,1559,0.5941157341003418,
15,1567,,0.680629312992096
16,1569,0.6612724661827087,
16,1579,0.592110812664032,
16,1589,0.5978624224662781,
16,1599,0.6144700050354004,
16,1609,0.5968478918075562,
16,1619,0.5992761254310608,
16,1629,0.6035188436508179,
16,1639,0.5991311073303223,
16,1649,0.5828748345375061,
16,1659,0.581235408782959,
16,1665,,0.6828241944313049
17,1669,0.6081768274307251,
17,1679,0.6310982704162598,
17,1689,0.613547682762146,
17,1699,0.6398534178733826,
17,1709,0.5994817614555359,
17,1719,0.6138215065002441,
17,1729,0.6321319937705994,
17,1739,0.6116788983345032,
17,1749,0.6032950282096863,
17,1759,0.6229660511016846,
17,1763,,0.6805500984191895
18,1769,0.633668839931488,
18,1779,0.6291739344596863,
18,1789,0.5831510424613953,
18,1799,0.601013720035553,
18,1809,0.6056467890739441,
18,1819,0.5880683064460754,
18,1829,0.6149294972419739,
18,1839,0.6045962572097778,
18,1849,0.6011492609977722,
18,1859,0.6189197897911072,
18,1861,,0.6789456009864807
19,1869,0.6337279081344604,
19,1879,0.6011289954185486,
19,1889,0.6054831743240356,
19,1899,0.6322042942047119,
19,1909,0.6108238697052002,
19,1919,0.6158199906349182,
19,1929,0.6241386532783508,
19,1939,0.6237257719039917,
19,1949,0.5806930661201477,
19,1959,0.6112059950828552,
19,1959,,0.679588794708252
20,1969,0.6385837197303772,
20,1979,0.6039931178092957,
20,1989,0.6201661825180054,
20,1999,0.6209172010421753,
20,2009,0.6049471497535706,
20,2019,0.5864737629890442,
20,2029,0.5988045930862427,
20,2039,0.63694167137146,
20,2049,0.6132004857063293,
20,2057,,0.6740254163742065
21,2059,0.656582236289978,
21,2069,0.6174994111061096,
21,2079,0.5926793217658997,
21,2089,0.5972837209701538,
21,2099,0.607459306716919,
21,2109,0.6053740382194519,
21,2119,0.6103091239929199,
21,2129,0.6371756792068481,
21,2139,0.5783751606941223,
21,2149,0.5766644477844238,
21,2155,,0.6626064777374268
22,2159,0.6065830588340759,
22,2169,0.5994506478309631,
22,2179,0.6150098443031311,
22,2189,0.6054213643074036,
22,2199,0.5977015495300293,
22,2209,0.5798195600509644,
22,2219,0.5960001945495605,
22,2229,0.5926381945610046,
22,2239,0.6078402400016785,
22,2249,0.5999748706817627,
22,2253,,0.6525949239730835
23,2259,0.5783621668815613,
23,2269,0.5926049947738647,
23,2279,0.6133105754852295,
23,2289,0.6183887720108032,
23,2299,0.5773430466651917,
23,2309,0.5828834772109985,
