epoch,step,train/regression_loss,val/regression_loss
0,9,0.7931174635887146,
0,19,0.8902852535247803,
0,29,0.7327806353569031,
0,39,0.7229740023612976,
0,49,0.6630576252937317,
0,59,0.8074521422386169,
0,69,0.7291117310523987,
0,79,0.6946314573287964,
0,89,0.7183856964111328,
0,99,0.6635580658912659,
0,109,0.7300854325294495,
0,119,0.6238428354263306,
0,129,0.5634792447090149,
0,139,0.5740984082221985,
0,149,0.5799232721328735,
0,159,0.5531806349754333,
0,169,0.583474338054657,
0,179,0.5394077897071838,
0,189,0.5970706939697266,
0,199,0.5088154077529907,
0,209,0.5121897459030151,
0,219,0.5771450400352478,
0,229,0.5110039114952087,
0,239,0.4944775104522705,
0,249,0.5292518734931946,
0,259,0.5156832337379456,
0,269,0.4966982305049896,
0,279,0.47813305258750916,
0,289,0.4898751974105835,
0,299,0.5201141238212585,
0,309,0.535544753074646,
0,319,0.44652602076530457,
0,329,0.434322714805603,
0,339,0.46660634875297546,
0,349,0.46774822473526,
0,359,0.45448943972587585,
0,369,0.4765964150428772,
0,379,0.489662766456604,
0,389,0.4312368631362915,
0,390,,0.4314941167831421
1,399,0.5281887054443359,
1,409,0.4892438054084778,
1,419,0.420065313577652,
1,429,0.4579320251941681,
1,439,0.4740360677242279,
1,449,0.450461208820343,
1,459,0.41077420115470886,
1,469,0.4407304525375366,
1,479,0.4364362955093384,
1,489,0.4403361678123474,
1,499,0.41114363074302673,
1,509,0.42292073369026184,
1,519,0.4724683165550232,
1,529,0.4344923198223114,
1,539,0.41957950592041016,
1,549,0.41586294770240784,
1,559,0.45824527740478516,
1,569,0.4428560137748718,
1,579,0.41641324758529663,
1,589,0.4151366353034973,
1,599,0.4314703345298767,
1,609,0.39206525683403015,
1,619,0.381152868270874,
1,629,0.39125943183898926,
1,639,0.3766671121120453,
1,649,0.41632741689682007,
1,659,0.4081982970237732,
1,669,0.3966522216796875,
1,679,0.44055435061454773,
1,689,0.46717318892478943,
1,699,0.3862978219985962,
1,709,0.38533446192741394,
1,719,0.3735353350639343,
1,729,0.4203614294528961,
