epoch,step,train/regression_loss,val/regression_loss
0,9,0.7437528967857361,
0,19,1.0717804431915283,
0,29,0.670347273349762,
0,39,0.719041109085083,
0,49,0.5954965353012085,
0,59,0.7783470153808594,
0,69,0.7152150869369507,
0,79,0.6885829567909241,
0,89,0.663725733757019,
0,99,0.5257154107093811,
0,109,0.6131452322006226,
0,119,0.4913083612918854,
0,129,0.49095475673675537,
0,139,0.6308555603027344,
0,149,0.5505143404006958,
0,159,0.45418938994407654,
0,169,0.5696519613265991,
0,179,0.45361974835395813,
0,189,0.5056021809577942,
0,199,0.48848387598991394,
0,209,0.4468531012535095,
0,219,0.5553139448165894,
0,229,0.5011727809906006,
0,239,0.46240535378456116,
0,249,0.48178085684776306,
0,259,0.5078157186508179,
0,269,0.5229122042655945,
0,279,0.5320109128952026,
0,289,0.5214715003967285,
0,299,0.48170849680900574,
0,309,0.5049702525138855,
0,319,0.5851106643676758,
0,329,0.4523487687110901,
0,339,0.4908314347267151,
0,349,0.448343962430954,
0,359,0.5413296818733215,
0,369,0.5646178722381592,
0,379,0.4785864055156708,
0,389,0.4946446716785431,
0,390,,0.5117509961128235
1,399,0.45060306787490845,
1,409,0.46816349029541016,
1,419,0.4899613857269287,
1,429,0.5364006757736206,
1,439,0.41432079672813416,
1,449,0.48041242361068726,
1,459,0.5197011828422546,
1,469,0.39531904458999634,
1,479,0.44222116470336914,
1,489,0.41590237617492676,
1,499,0.4752635657787323,
1,509,0.4216184914112091,
1,519,0.41753003001213074,
1,529,0.4884665012359619,
1,539,0.46134594082832336,
1,549,0.5338358879089355,
1,559,0.5283559560775757,
1,569,0.4943883419036865,
1,579,0.5494280457496643,
1,589,0.4461933672428131,
1,599,0.4506327509880066,
1,609,0.6095483899116516,
1,619,0.4763699471950531,
1,629,0.47727343440055847,
1,639,0.5496367812156677,
1,649,0.5246741771697998,
1,659,0.5040995478630066,
1,669,0.4189865291118622,
1,679,0.48965632915496826,
1,689,0.5290220975875854,
1,699,0.38703984022140503,
1,709,0.5294280052185059,
1,719,0.5056501030921936,
1,729,0.5223687887191772,
1,739,0.4790715277194977,
1,749,0.5165129899978638,
1,759,0.5296956300735474,
1,769,0.5588179230690002,
1,779,0.4299423396587372,
1,781,,0.5005847215652466
2,789,0.5626567602157593,
2,799,0.5211972594261169,
2,809,0.4329754412174225,
2,819,0.4852723181247711,
2,829,0.4430520832538605,
2,839,0.4717848598957062,
2,849,0.44705742597579956,
2,859,0.46971672773361206,
2,869,0.4804985225200653,
2,879,0.4686621129512787,
2,889,0.44049328565597534,
2,899,0.47648489475250244,
2,909,0.6328392028808594,
2,919,0.5145138502120972,
2,929,0.49386656284332275,
2,939,0.4991713762283325,
2,949,0.3982560932636261,
2,959,0.4271990656852722,
2,969,0.4160512387752533,
2,979,0.4755137264728546,
2,989,0.5488913059234619,
2,999,0.46776577830314636,
2,1009,0.39596331119537354,
2,1019,0.49489036202430725,
2,1029,0.41920506954193115,
2,1039,0.4213280975818634,
2,1049,0.4895930886268616,
2,1059,0.5166151523590088,
2,1069,0.49257487058639526,
2,1079,0.44650694727897644,
2,1089,0.5289812684059143,
2,1099,0.39099791646003723,
2,1109,0.6279903054237366,
2,1119,0.4807860255241394,
2,1129,0.4933812916278839,
2,1139,0.4274047613143921,
2,1149,0.4680482745170593,
2,1159,0.41728541254997253,
2,1169,0.4776765704154968,
2,1172,,0.4963228404521942
3,1179,0.49108022451400757,
3,1189,0.41427427530288696,
3,1199,0.47764045000076294,
3,1209,0.4908076226711273,
3,1219,0.5215469598770142,
3,1229,0.38499799370765686,
3,1239,0.47292956709861755,
3,1249,0.49393269419670105,
3,1259,0.49536800384521484,
3,1269,0.5734334588050842,
3,1279,0.5926012992858887,
3,1289,0.45208707451820374,
3,1299,0.43092501163482666,
3,1309,0.5023454427719116,
3,1319,0.42792150378227234,
3,1329,0.5207885503768921,
3,1339,0.3761861324310303,
3,1349,0.4736100137233734,
3,1359,0.5085899233818054,
3,1369,0.4194086790084839,
3,1379,0.4302636981010437,
3,1389,0.4152291715145111,
3,1399,0.41009366512298584,
3,1409,0.43137630820274353,
3,1419,0.39899110794067383,
