epoch,step,test/regression_loss,test_rmse,test_score,train/regression_loss,train_rmse,val/regression_loss,val_loss,val_rmse,val_score
0,9,,,,70.79987335205078,,,,,
0,11,,,,,,83.63423919677734,6994.68603515625,83.63423919677734,308269.25
0,11,,,,,92.04850769042969,,,,
1,19,,,,86.12541198730469,,,,,
1,23,,,,,,81.34254455566406,6616.609375,81.34254455566406,247202.640625
1,23,,,,,89.6160659790039,,,,
2,29,,,,62.53498077392578,,,,,
2,35,,,,,,77.99274444580078,6082.8681640625,77.99274444580078,169560.671875
2,35,,,,,86.67662811279297,,,,
3,39,,,,64.59477233886719,,,,,
3,47,,,,,,73.23060607910156,5362.7216796875,73.23060607910156,105631.4765625
3,47,,,,,83.02664947509766,,,,
4,49,,,,93.8205795288086,,,,,
4,59,,,,49.864845275878906,,,,,
4,59,,,,,,67.0278091430664,4492.72607421875,67.02780151367188,58160.48828125
4,59,,,,,78.60018920898438,,,,
5,69,,,,49.51691818237305,,,,,
5,71,,,,,,59.36044692993164,3523.66259765625,59.36044692993164,29848.349609375
5,71,,,,,73.45284271240234,,,,
6,79,,,,62.317955017089844,,,,,
6,83,,,,,,53.57403564453125,2870.17724609375,53.57403564453125,16904.322265625
6,83,,,,,67.6214599609375,,,,
7,89,,,,34.802242279052734,,,,,
7,95,,,,,,47.981624603271484,2302.236328125,47.981624603271484,10040.2763671875
7,95,,,,,61.18450927734375,,,,
8,99,,,,33.04836654663086,,,,,
8,107,,,,,,37.15449905395508,1380.456787109375,37.15449905395508,4497.87646484375
8,107,,,,,54.41965103149414,,,,
9,109,,,,60.58588409423828,,,,,
9,119,,,,13.290084838867188,,,,,
9,119,,,,,,35.43233108520508,1255.4500732421875,35.43233108520508,5619.92236328125
9,119,,,,,47.268699645996094,,,,
10,129,,,,14.101639747619629,,,,,
10,131,,,,,,25.269439697265625,638.5444946289062,25.269437789916992,4498.279296875
10,131,,,,,40.48076629638672,,,,
11,139,,,,23.06351089477539,,,,,
11,143,,,,,,29.548940658569336,873.139892578125,29.548940658569336,3978.189453125
11,143,,,,,34.24599075317383,,,,
12,149,,,,10.836438179016113,,,,,
12,155,,,,,,28.561670303344727,815.7689819335938,28.561670303344727,5292.8662109375
12,155,,,,,31.335153579711914,,,,
13,159,,,,7.8173933029174805,,,,,
13,167,,,,,,31.18259620666504,972.3541870117188,31.182594299316406,6823.484375
13,167,,,,,28.083616256713867,,,,
14,169,,,,30.78468132019043,,,,,
14,179,,,,15.148746490478516,,,,,
14,179,,,,,,34.2928581237793,1176.0001220703125,34.2928581237793,14115.599609375
14,179,,,,,26.6894588470459,,,,
15,189,,,,12.086310386657715,,,,,
15,191,,,,,,28.03239631652832,785.8152465820312,28.03239631652832,5077.76025390625
15,191,,,,,26.36055564880371,,,,
16,199,,,,15.184985160827637,,,,,
16,203,,,,,,30.56239891052246,934.0602416992188,30.56239891052246,7979.85693359375
16,203,,,,,25.516986846923828,,,,
17,209,,,,15.314379692077637,,,,,
17,215,,,,,,35.22441864013672,1240.7596435546875,35.22441864013672,16646.974609375
17,215,,,,,25.350479125976562,,,,
18,219,,,,10.797569274902344,,,,,
18,227,,,,,,27.672563552856445,765.770751953125,27.672563552856445,4348.64990234375
18,227,,,,,24.602373123168945,,,,
19,229,,,,24.999801635742188,,,,,
19,239,,,,19.926456451416016,,,,,
19,239,,,,,,29.04582405090332,843.659912109375,29.04582405090332,6171.55615234375
19,239,,,,,24.459014892578125,,,,
20,249,,,,14.456188201904297,,,,,
20,251,,,,,,31.49112319946289,991.6908569335938,31.49112319946289,6538.359375
20,251,,,,,24.201278686523438,,,,
21,259,,,,10.550660133361816,,,,,
21,263,,,,,,32.146888732910156,1033.4224853515625,32.146888732910156,9305.66015625
21,263,,,,,24.27809715270996,,,,
22,269,,,,16.416912078857422,,,,,
22,275,,,,,,35.85031509399414,1285.2451171875,35.85031509399414,11637.7060546875
22,275,,,,,23.663406372070312,,,,
23,279,,,,10.95556640625,,,,,
