epoch,step,test/regression_loss,test_rmse,test_score,train/regression_loss,train_rmse,val/regression_loss,val_loss,val_rmse,val_score
0,2,,,,,,84.52933502197266,7145.20849609375,84.52933502197266,336915.75
0,2,,,,,87.41018676757812,,,,
1,5,,,,,,84.35132598876953,7115.14599609375,84.35132598876953,331022.46875
1,5,,,,,86.673828125,,,,
2,8,,,,,,84.13373565673828,7078.4853515625,84.13373565673828,323798.78125
2,8,,,,,86.12004089355469,,,,
3,9,,,,115.03040313720703,,,,,
3,11,,,,,,83.88247680664062,7036.27001953125,83.88247680664062,316024.53125
3,11,,,,,85.58551025390625,,,,
4,14,,,,,,83.58855438232422,6987.04638671875,83.58855438232422,306968.40625
4,14,,,,,85.05221557617188,,,,
5,17,,,,,,83.34516906738281,6946.4169921875,83.34516906738281,297959.9375
5,17,,,,,84.50655364990234,,,,
6,19,,,,66.96148681640625,,,,,
6,20,,,,,,83.04154205322266,6895.89794921875,83.04154205322266,288281.96875
6,20,,,,,83.92958068847656,,,,
7,23,,,,,,82.66459655761719,6833.435546875,82.66459655761719,276522.03125
7,23,,,,,83.32142639160156,,,,
8,26,,,,,,82.21856689453125,6759.892578125,82.21856689453125,263963.71875
8,26,,,,,82.67173767089844,,,,
9,29,,,,34.85661697387695,,,,,
9,29,,,,,,81.59982299804688,6658.52978515625,81.59981536865234,250169.234375
9,29,,,,,82.00267028808594,,,,
10,32,,,,,,80.96785736083984,6555.7939453125,80.96785736083984,237090.109375
10,32,,,,,81.30349731445312,,,,
11,35,,,,,,80.14041900634766,6422.48681640625,80.14041900634766,219328.625
11,35,,,,,80.60438537597656,,,,
12,38,,,,,,79.23074340820312,6277.5107421875,79.23074340820312,199939.171875
12,38,,,,,79.80531311035156,,,,
13,39,,,,108.17098999023438,,,,,
13,41,,,,,,78.29601287841797,6130.2646484375,78.29600524902344,184377.734375
13,41,,,,,78.99180603027344,,,,
14,44,,,,,,77.27240753173828,5971.02490234375,77.27240753173828,169192.625
14,44,,,,,78.12987518310547,,,,
15,47,,,,,,76.18544006347656,5804.22119140625,76.18544006347656,153285.5
15,47,,,,,77.2330551147461,,,,
16,49,,,,58.35188293457031,,,,,
16,50,,,,,,75.1088638305664,5641.34130859375,75.1088638305664,136373.34375
16,50,,,,,76.30622100830078,,,,
17,53,,,,,,74.13412475585938,5495.86865234375,74.13412475585938,125162.5078125
17,53,,,,,75.2605972290039,,,,
18,56,,,,,,73.0230941772461,5332.37109375,73.02308654785156,113846.2890625
18,56,,,,,74.19999694824219,,,,
19,59,,,,24.303972244262695,,,,,
19,59,,,,,,72.10262298583984,5198.7880859375,72.10262298583984,108103.296875
19,59,,,,,73.1002426147461,,,,
20,62,,,,,,71.06452941894531,5050.16748046875,71.06452941894531,100187.2734375
20,62,,,,,71.87208557128906,,,,
21,65,,,,,,68.90501403808594,4747.90087890625,68.90501403808594,82698.921875
21,65,,,,,70.58295440673828,,,,
22,68,,,,,,67.95582580566406,4617.994140625,67.95582580566406,76059.65625
22,68,,,,,69.27091979980469,,,,
23,69,,,,96.70471954345703,,,,,
23,71,,,,,,66.79476928710938,4461.541015625,66.79476928710938,68939.125
23,71,,,,,67.88671112060547,,,,
