epoch,step,test/regression_loss,test_rmse,test_score,train/regression_loss,train_rmse,val/regression_loss,val_loss,val_rmse,val_score
0,9,,,,39.977142333984375,,,,,
0,15,,,,,,35.55251693725586,1263.9814453125,35.55251693725586,29252.203125
0,15,,,,,61.63343048095703,,,,
1,19,,,,36.59437561035156,,,,,
1,29,,,,18.791446685791016,,,,,
1,31,,,,,,37.7609748840332,1425.8912353515625,37.7609748840332,8259.32421875
1,31,,,,,27.02890396118164,,,,
2,39,,,,13.328120231628418,,,,,
2,47,,,,,,25.777841567993164,664.4971313476562,25.777841567993164,2612.775634765625
2,47,,,,,20.32350730895996,,,,
3,49,,,,10.966377258300781,,,,,
3,59,,,,15.001049995422363,,,,,
3,63,,,,,,19.347749710083008,374.3354187011719,19.347749710083008,2654.236083984375
3,63,,,,,20.762325286865234,,,,
4,69,,,,16.03767204284668,,,,,
4,79,,,,12.182051658630371,,,,,
4,79,,,,,,20.086299896240234,403.4593811035156,20.0862979888916,2616.018798828125
4,79,,,,,19.557132720947266,,,,
5,89,,,,14.317758560180664,,,,,
5,95,,,,,,18.75003433227539,351.563720703125,18.750032424926758,2276.0390625
5,95,,,,,19.450990676879883,,,,
6,99,,,,19.991199493408203,,,,,
6,109,,,,12.322527885437012,,,,,
6,111,,,,,,19.4525146484375,378.40032958984375,19.4525146484375,2529.185791015625
6,111,,,,,18.818668365478516,,,,
7,119,,,,14.179251670837402,,,,,
7,127,,,,,,18.893911361694336,356.9798889160156,18.893911361694336,2744.7587890625
7,127,,,,,19.134765625,,,,
8,129,,,,11.809610366821289,,,,,
8,139,,,,13.463624000549316,,,,,
8,143,,,,,,20.496273040771484,420.0971984863281,20.496273040771484,3089.5546875
8,143,,,,,18.646635055541992,,,,
9,149,,,,16.103477478027344,,,,,
9,159,,,,11.96046257019043,,,,,
9,159,,,,,,19.044645309448242,362.6985168457031,19.044645309448242,2592.053955078125
9,159,,,,,18.848312377929688,,,,
10,169,,,,16.836532592773438,,,,,
10,175,,,,,,19.789291381835938,391.6160583496094,19.789291381835938,3326.291748046875
10,175,,,,,18.751174926757812,,,,
11,179,,,,16.807289123535156,,,,,
11,189,,,,10.15958023071289,,,,,
11,191,,,,,,20.220022201538086,408.84930419921875,20.220022201538086,2775.970703125
11,191,,,,,18.639568328857422,,,,
12,199,,,,15.125703811645508,,,,,
12,207,,,,,,20.070398330688477,402.8208923339844,20.070398330688477,3611.1630859375
12,207,,,,,18.535598754882812,,,,
13,209,,,,10.191083908081055,,,,,
13,219,,,,11.895856857299805,,,,,
13,223,,,,,,19.575685501098633,383.20745849609375,19.575685501098633,2810.734619140625
13,223,,,,,18.176910400390625,,,,
14,229,,,,15.179927825927734,,,,,
14,239,,,,11.607623100280762,,,,,
14,239,,,,,,19.26766586303711,371.2429504394531,19.26766586303711,3496.8310546875
14,239,,,,,18.562850952148438,,,,
15,249,,,,16.626989364624023,,,,,
15,255,,,,,,21.834245681762695,476.7342834472656,21.834245681762695,3203.64111328125
15,255,,,,,18.13141441345215,,,,
16,259,,,,15.159104347229004,,,,,
16,269,,,,11.32638168334961,,,,,
16,271,,,,,,21.697406768798828,470.7774658203125,21.697406768798828,3945.40283203125
16,271,,,,,18.397518157958984,,,,
17,279,,,,15.366191864013672,,,,,
17,287,,,,,,20.037532806396484,401.5027160644531,20.037532806396484,2917.579345703125
17,287,,,,,18.471864700317383,,,,
18,289,,,,11.360713005065918,,,,,
18,299,,,,14.338595390319824,,,,,
18,303,,,,,,20.94902801513672,438.8617858886719,20.94902801513672,2885.83740234375
18,303,,,,,18.03231430053711,,,,
19,309,,,,13.678736686706543,,,,,
19,319,,,,7.233315467834473,,,,,
19,319,,,,,,21.496084213256836,462.0816345214844,21.496084213256836,3191.618896484375
19,319,,,,,17.3641300201416,,,,
20,329,,,,14.534688949584961,,,,,
20,335,,,,,,21.618654251098633,467.3662109375,21.618654251098633,3355.0400390625
20,335,,,,,17.932117462158203,,,,
21,339,,,,14.632076263427734,,,,,
21,349,,,,9.996880531311035,,,,,
21,351,,,,,,20.354969024658203,414.32476806640625,20.354969024658203,2948.39306640625
21,351,,,,,17.694011688232422,,,,
22,359,,,,13.60629653930664,,,,,
22,367,,,,,,22.421232223510742,502.7115783691406,22.42123031616211,4019.791748046875
22,367,,,,,17.337692260742188,,,,
23,369,,,,9.229215621948242,,,,,
23,379,,,,10.465432167053223,,,,,
23,383,,,,,,21.30472755432129,453.89141845703125,21.30472755432129,3231.263671875
23,383,,,,,17.141233444213867,,,,
24,389,,,,14.76202392578125,,,,,
24,399,,,,7.965787410736084,,,,,
24,399,,,,,,21.214370727539062,450.0495300292969,21.214370727539062,2981.40234375
24,399,,,,,17.77520751953125,,,,
25,409,,,,18.53406524658203,,,,,
25,415,,,,,,20.490943908691406,419.8786926269531,20.490942001342773,3554.5712890625
25,415,,,,,18.02756118774414,,,,
26,419,,,,16.627883911132812,,,,,
26,429,,,,8.434825897216797,,,,,
26,431,,,,,,23.03609275817871,530.6615600585938,23.03609275817871,4879.3388671875
26,431,,,,,17.626731872558594,,,,
27,439,,,,15.743584632873535,,,,,
27,447,,,,,,23.37864875793457,546.5612182617188,23.37864875793457,5274.451171875
27,447,,,,,17.968061447143555,,,,
28,449,,,,10.257842063903809,,,,,
28,459,,,,11.80419635772705,,,,,
28,463,,,,,,20.977779388427734,440.0672302246094,20.977779388427734,3208.728515625
28,463,,,,,18.278369903564453,,,,
29,469,,,,14.279801368713379,,,,,
29,479,,,,8.056989669799805,,,,,
29,479,,,,,,23.491134643554688,551.8334350585938,23.491134643554688,4493.28955078125
29,479,,,,,17.497432708740234,,,,
30,489,,,,14.500530242919922,,,,,
30,495,,,,,,22.247211456298828,494.93841552734375,22.247211456298828,4079.319580078125
30,495,,,,,17.32177734375,,,,
31,499,,,,12.815262794494629,,,,,
31,509,,,,11.717452049255371,,,,,
31,511,,,,,,24.63743782043457,607.0033569335938,24.63743782043457,6865.1416015625
31,511,,,,,17.419818878173828,,,,
32,519,,,,14.095016479492188,,,,,
32,527,,,,,,20.8670597076416,435.4341735839844,20.8670597076416,3584.4482421875
32,527,,,,,17.345340728759766,,,,
33,529,,,,9.37006664276123,,,,,
33,539,,,,13.001320838928223,,,,,
33,543,,,,,,22.153379440307617,490.772216796875,22.153379440307617,3895.880615234375
33,543,,,,,17.133163452148438,,,,
34,549,,,,14.435720443725586,,,,,
34,559,,,,6.566094875335693,,,,,
34,559,,,,,,23.129369735717773,534.9677734375,23.129369735717773,4810.1650390625
34,559,,,,,17.14026641845703,,,,
35,569,,,,13.113893508911133,,,,,
35,575,,,,,,24.743671417236328,612.249267578125,24.743671417236328,6705.1748046875
35,575,,,,,16.826641082763672,,,,
36,579,,,,13.108089447021484,,,,,
36,589,,,,11.62820053100586,,,,,
36,591,,,,,,23.081552505493164,532.758056640625,23.081552505493164,4622.33984375
36,591,,,,,17.05917739868164,,,,
37,599,,,,15.60428524017334,,,,,
37,607,,,,,,23.571271896362305,555.6048583984375,23.571271896362305,4697.5419921875
37,607,,,,,17.171354293823242,,,,
38,609,,,,9.023967742919922,,,,,
38,619,,,,12.038644790649414,,,,,
38,623,,,,,,21.97136116027832,482.74072265625,21.97136116027832,3620.880859375
38,623,,,,,16.74822998046875,,,,
39,629,,,,14.540777206420898,,,,,
39,639,,,,7.107748508453369,,,,,
39,639,,,,,,23.801403045654297,566.5067749023438,23.801403045654297,5680.5068359375
39,639,,,,,16.713340759277344,,,,
40,649,,,,14.238027572631836,,,,,
40,655,,,,,,24.83702850341797,616.8779907226562,24.83702850341797,6610.30029296875
40,655,,,,,16.918516159057617,,,,
41,659,,,,12.824502944946289,,,,,
41,669,,,,10.520496368408203,,,,,
41,671,,,,,,22.5449161529541,508.27325439453125,22.5449161529541,4580.91162109375
41,671,,,,,16.85045623779297,,,,
42,679,,,,13.775993347167969,,,,,
42,687,,,,,,22.484228134155273,505.54052734375,22.484228134155273,4043.369140625
42,687,,,,,16.680923461914062,,,,
43,689,,,,10.75221061706543,,,,,
43,699,,,,13.759745597839355,,,,,
43,703,,,,,,22.95838165283203,527.0872802734375,22.95838165283203,4839.8505859375
43,703,,,,,16.999374389648438,,,,
44,709,,,,13.550935745239258,,,,,
44,719,,,,5.811713218688965,,,,,
44,719,,,,,,23.7602481842041,564.54931640625,23.76024627685547,6247.10009765625
44,719,,,,,16.256494522094727,,,,
45,729,,,,14.33128547668457,,,,,
45,735,,,,,,23.66525650024414,560.0443725585938,23.66525650024414,6468.81591796875
45,735,,,,,16.717187881469727,,,,
