epoch,step,test/regression_loss,test_rmse,test_score,train/regression_loss,train_rmse,val/regression_loss,val_loss,val_rmse,val_score
0,9,,,,78.5442886352539,,,,,
0,19,,,,80.62010955810547,,,,,
0,29,,,,79.64759063720703,,,,,
0,39,,,,91.52784729003906,,,,,
0,42,,,,,,77.45709228515625,5999.60107421875,77.45709228515625,169175.734375
0,42,,,,,84.81594848632812,,,,
1,49,,,,59.86369705200195,,,,,
1,59,,,,55.953765869140625,,,,,
1,69,,,,61.226463317871094,,,,,
1,79,,,,101.66610717773438,,,,,
1,85,,,,,,58.85470962524414,3463.876953125,58.85470962524414,72433.109375
1,85,,,,,70.16822052001953,,,,
2,89,,,,39.102256774902344,,,,,
2,99,,,,19.305906295776367,,,,,
2,109,,,,33.605525970458984,,,,,
2,119,,,,82.88273620605469,,,,,
2,128,,,,,,39.72090148925781,1577.75,39.72090148925781,8605.5458984375
2,128,,,,,46.40626525878906,,,,
3,129,,,,29.277847290039062,,,,,
3,139,,,,36.66029739379883,,,,,
3,149,,,,17.15349578857422,,,,,
3,159,,,,11.111618041992188,,,,,
3,169,,,,19.665287017822266,,,,,
3,171,,,,,,31.744495391845703,1007.7130126953125,31.744495391845703,14233.8828125
3,171,,,,,29.50091552734375,,,,
4,179,,,,11.594141960144043,,,,,
4,189,,,,20.957651138305664,,,,,
4,199,,,,13.117879867553711,,,,,
4,209,,,,15.406221389770508,,,,,
4,214,,,,,,30.842195510864258,951.2409057617188,30.842193603515625,5391.642578125
4,214,,,,,26.386978149414062,,,,
5,219,,,,31.4771728515625,,,,,
5,229,,,,20.45485496520996,,,,,
5,239,,,,11.494174003601074,,,,,
5,249,,,,15.97177505493164,,,,,
5,257,,,,,,35.64066696166992,1270.2568359375,35.640663146972656,73913.5859375
5,257,,,,,25.24956512451172,,,,
6,259,,,,13.701672554016113,,,,,
6,269,,,,19.05312156677246,,,,,
6,279,,,,15.807699203491211,,,,,
6,289,,,,34.40800476074219,,,,,
6,299,,,,7.735136032104492,,,,,
6,300,,,,,,27.879253387451172,777.2527465820312,27.879253387451172,3998.5791015625
6,300,,,,,24.69275665283203,,,,
7,309,,,,15.832568168640137,,,,,
7,319,,,,27.04669952392578,,,,,
7,329,,,,25.320398330688477,,,,,
7,339,,,,56.4196891784668,,,,,
7,343,,,,,,37.76549530029297,1426.2322998046875,37.7654914855957,43010.8515625
7,343,,,,,24.478403091430664,,,,
8,349,,,,9.745400428771973,,,,,
8,359,,,,9.045899391174316,,,,,
8,369,,,,29.702816009521484,,,,,
8,379,,,,14.25660228729248,,,,,
8,386,,,,,,32.570709228515625,1060.85107421875,32.570709228515625,5784.2099609375
8,386,,,,,24.06292152404785,,,,
9,389,,,,29.071664810180664,,,,,
9,399,,,,8.23597240447998,,,,,
9,409,,,,44.075584411621094,,,,,
9,419,,,,10.625274658203125,,,,,
9,429,,,,46.924827575683594,,,,,
9,429,,,,,,33.93601989746094,1151.6534423828125,33.93601989746094,7894.2451171875
9,429,,,,,23.73119354248047,,,,
10,439,,,,8.109200477600098,,,,,
10,449,,,,8.75106143951416,,,,,
10,459,,,,5.79451322555542,,,,,
10,469,,,,23.625593185424805,,,,,
10,472,,,,,,37.75592041015625,1425.509521484375,37.75592041015625,127208.359375
10,472,,,,,23.661638259887695,,,,
11,479,,,,14.949464797973633,,,,,
11,489,,,,12.557814598083496,,,,,
11,499,,,,6.172062397003174,,,,,
11,509,,,,54.420169830322266,,,,,
11,515,,,,,,32.3522834777832,1046.6702880859375,32.3522834777832,7058.28515625
11,515,,,,,23.51607322692871,,,,
12,519,,,,14.03354263305664,,,,,
12,529,,,,28.63332748413086,,,,,
12,539,,,,12.119307518005371,,,,,
12,549,,,,53.79901885986328,,,,,
12,558,,,,,,32.84771728515625,1078.9725341796875,32.84771728515625,11421.1982421875
12,558,,,,,23.051097869873047,,,,
13,559,,,,8.992377281188965,,,,,
13,569,,,,19.53709602355957,,,,,
13,579,,,,11.378829002380371,,,,,
13,589,,,,9.610529899597168,,,,,
13,599,,,,21.9744930267334,,,,,
13,601,,,,,,32.510215759277344,1056.9141845703125,32.510215759277344,41925.02734375
13,601,,,,,22.838428497314453,,,,
14,609,,,,13.295027732849121,,,,,
14,619,,,,18.255695343017578,,,,,
14,629,,,,10.993614196777344,,,,,
14,639,,,,15.679515838623047,,,,,
14,644,,,,,,32.851524353027344,1079.22265625,32.851524353027344,25007.56640625
14,644,,,,,22.598888397216797,,,,
15,649,,,,28.31607437133789,,,,,
15,659,,,,17.16392707824707,,,,,
15,669,,,,11.563873291015625,,,,,
15,679,,,,15.441935539245605,,,,,
15,687,,,,,,33.88330841064453,1148.078369140625,33.883304595947266,27781.40625
15,687,,,,,22.5946044921875,,,,
16,689,,,,9.095725059509277,,,,,
16,699,,,,17.556934356689453,,,,,
16,709,,,,15.473058700561523,,,,,
16,719,,,,31.84623146057129,,,,,
16,729,,,,6.342356204986572,,,,,
16,730,,,,,,35.686275482177734,1273.510009765625,35.68627166748047,57338.9296875
16,730,,,,,22.051206588745117,,,,
17,739,,,,12.998458862304688,,,,,
17,749,,,,24.852581024169922,,,,,
17,759,,,,21.83241844177246,,,,,
17,769,,,,51.1295166015625,,,,,
17,773,,,,,,35.59296798706055,1266.859375,35.59296798706055,78779.96875
17,773,,,,,21.950523376464844,,,,
18,779,,,,5.43734884262085,,,,,
18,789,,,,10.430840492248535,,,,,
18,799,,,,26.552919387817383,,,,,
18,809,,,,15.508038520812988,,,,,
18,816,,,,,,37.66909408569336,1418.960693359375,37.66909408569336,85533.9921875
18,816,,,,,21.37531089782715,,,,
19,819,,,,12.55652904510498,,,,,
19,829,,,,5.815329074859619,,,,,
19,839,,,,40.37171173095703,,,,,
19,849,,,,5.812087535858154,,,,,
19,859,,,,44.858978271484375,,,,,
19,859,,,,,,35.07328414916992,1230.13525390625,35.07328414916992,50034.83203125
19,859,,,,,21.21959686279297,,,,
20,869,,,,5.571965217590332,,,,,
20,879,,,,7.00730562210083,,,,,
20,889,,,,4.803985118865967,,,,,
20,899,,,,22.5009765625,,,,,
20,902,,,,,,36.665802001953125,1344.3807373046875,36.66579818725586,55921.33984375
20,902,,,,,21.100751876831055,,,,
21,909,,,,15.133230209350586,,,,,
21,919,,,,11.463717460632324,,,,,
21,929,,,,5.19125509262085,,,,,
21,939,,,,46.723876953125,,,,,
21,945,,,,,,27.988203048706055,783.3395385742188,27.988203048706055,4852.9619140625
21,945,,,,,20.57940101623535,,,,
22,949,,,,11.628107070922852,,,,,
22,959,,,,27.456607818603516,,,,,
22,969,,,,6.041462421417236,,,,,
22,979,,,,50.615779876708984,,,,,
22,988,,,,,,38.602622985839844,1490.1624755859375,38.602622985839844,95547.2109375
22,988,,,,,20.412673950195312,,,,
23,989,,,,8.888181686401367,,,,,
23,999,,,,16.99310302734375,,,,,
23,1009,,,,7.210412502288818,,,,,
23,1019,,,,4.559678554534912,,,,,
23,1029,,,,15.769628524780273,,,,,
23,1031,,,,,,29.827194213867188,889.661376953125,29.827192306518555,4045.48583984375
23,1031,,,,,20.371906280517578,,,,
24,1039,,,,8.931889533996582,,,,,
24,1049,,,,15.265886306762695,,,,,
24,1059,,,,9.52103042602539,,,,,
24,1069,,,,9.805182456970215,,,,,
24,1074,,,,,,38.230655670166016,1461.5830078125,38.230655670166016,79108.03125
24,1074,,,,,19.65593910217285,,,,
25,1079,,,,25.77067756652832,,,,,
25,1089,,,,9.897443771362305,,,,,
25,1099,,,,11.241290092468262,,,,,
25,1109,,,,10.636075019836426,,,,,
25,1117,,,,,,29.468412399291992,868.3873291015625,29.468412399291992,3207.62451171875
25,1117,,,,,19.742965698242188,,,,
26,1119,,,,7.165747165679932,,,,,
26,1129,,,,16.513290405273438,,,,,
26,1139,,,,15.6312894821167,,,,,
26,1149,,,,28.792888641357422,,,,,
26,1159,,,,4.382113456726074,,,,,
26,1160,,,,,,29.732574462890625,884.0260009765625,29.732574462890625,2990.72705078125
26,1160,,,,,19.178409576416016,,,,
27,1169,,,,8.676921844482422,,,,,
27,1179,,,,22.703840255737305,,,,,
27,1189,,,,16.988256454467773,,,,,
27,1199,,,,45.458465576171875,,,,,
27,1203,,,,,,31.69731330871582,1004.7196655273438,31.69731330871582,4448.46484375
27,1203,,,,,19.158594131469727,,,,
28,1209,,,,3.7295405864715576,,,,,
28,1219,,,,5.078724384307861,,,,,
28,1229,,,,20.634666442871094,,,,,
28,1239,,,,12.996268272399902,,,,,
28,1246,,,,,,37.35643005371094,1395.5028076171875,37.35643005371094,69785.828125
28,1246,,,,,18.835718154907227,,,,
29,1249,,,,6.481251239776611,,,,,
29,1259,,,,4.805822849273682,,,,,
29,1269,,,,32.554325103759766,,,,,
29,1279,,,,5.317026615142822,,,,,
29,1289,,,,43.79706573486328,,,,,
29,1289,,,,,,30.167648315429688,910.0869750976562,30.167648315429688,3413.041015625
29,1289,,,,,18.834911346435547,,,,
30,1299,,,,2.9826507568359375,,,,,
30,1309,,,,8.492752075195312,,,,,
30,1319,,,,4.193482875823975,,,,,
30,1329,,,,19.50077247619629,,,,,
30,1332,,,,,,38.113258361816406,1452.6204833984375,38.113258361816406,88551.0703125
30,1332,,,,,18.30058479309082,,,,
31,1339,,,,12.946399688720703,,,,,
31,1349,,,,8.938882827758789,,,,,
31,1359,,,,5.057243824005127,,,,,
31,1369,,,,44.6038818359375,,,,,
31,1375,,,,,,27.909412384033203,778.935302734375,27.909412384033203,2362.401123046875
31,1375,,,,,18.45810317993164,,,,
32,1379,,,,8.575491905212402,,,,,
32,1389,,,,23.57759666442871,,,,,
32,1399,,,,5.672522068023682,,,,,
32,1409,,,,46.37620162963867,,,,,
32,1418,,,,,,33.74828338623047,1138.9464111328125,33.7482795715332,41808.20703125
32,1418,,,,,18.003610610961914,,,,
33,1419,,,,9.233453750610352,,,,,
33,1429,,,,16.503690719604492,,,,,
33,1439,,,,5.797885894775391,,,,,
33,1449,,,,6.810054302215576,,,,,
33,1459,,,,16.130916595458984,,,,,
33,1461,,,,,,32.90673065185547,1082.8529052734375,32.90673065185547,32269.248046875
33,1461,,,,,18.050743103027344,,,,
34,1469,,,,7.867635250091553,,,,,
34,1479,,,,15.130306243896484,,,,,
34,1489,,,,10.040584564208984,,,,,
34,1499,,,,8.122438430786133,,,,,
34,1504,,,,,,29.060834884643555,844.5321044921875,29.060834884643555,2981.306396484375
34,1504,,,,,17.86567497253418,,,,
35,1509,,,,23.587934494018555,,,,,
35,1519,,,,8.43680477142334,,,,,
35,1529,,,,10.176250457763672,,,,,
35,1539,,,,8.538355827331543,,,,,
35,1547,,,,,,34.891258239746094,1217.39990234375,34.891258239746094,40334.9765625
35,1547,,,,,17.50990867614746,,,,
36,1549,,,,5.90830135345459,,,,,
36,1559,,,,14.203901290893555,,,,,
36,1569,,,,11.265769004821777,,,,,
36,1579,,,,25.78447914123535,,,,,
36,1589,,,,5.283165454864502,,,,,
36,1590,,,,,,28.747722625732422,826.4315795898438,28.747722625732422,2349.0458984375
36,1590,,,,,17.358903884887695,,,,
37,1599,,,,4.934364318847656,,,,,
37,1609,,,,20.548595428466797,,,,,
37,1619,,,,14.80414867401123,,,,,
37,1629,,,,43.722206115722656,,,,,
37,1633,,,,,,35.392234802246094,1252.6102294921875,35.392234802246094,46120.9765625
37,1633,,,,,17.108356475830078,,,,
38,1639,,,,3.730970621109009,,,,,
38,1649,,,,5.1506195068359375,,,,,
38,1659,,,,18.996402740478516,,,,,
38,1669,,,,8.885480880737305,,,,,
38,1676,,,,,,34.75638961791992,1208.006591796875,34.75638961791992,32719.29296875
38,1676,,,,,17.423730850219727,,,,
39,1679,,,,5.945583343505859,,,,,
39,1689,,,,3.4389543533325195,,,,,
39,1699,,,,27.581165313720703,,,,,
39,1709,,,,4.0137434005737305,,,,,
39,1719,,,,39.636714935302734,,,,,
39,1719,,,,,,35.08380889892578,1230.8736572265625,35.08380889892578,46390.40625
39,1719,,,,,17.44918441772461,,,,
40,1729,,,,3.8045647144317627,,,,,
40,1739,,,,15.537096977233887,,,,,
40,1749,,,,4.422199249267578,,,,,
40,1759,,,,16.531822204589844,,,,,
40,1762,,,,,,29.37187957763672,862.7073364257812,29.37187957763672,4915.7490234375
40,1762,,,,,17.100914001464844,,,,
41,1769,,,,10.745083808898926,,,,,
41,1779,,,,6.880870819091797,,,,,
41,1789,,,,5.119769096374512,,,,,
41,1799,,,,43.33653259277344,,,,,
41,1805,,,,,,35.20515060424805,1239.402587890625,35.20515060424805,67408.625
41,1805,,,,,16.685455322265625,,,,
42,1809,,,,11.923397064208984,,,,,
42,1819,,,,23.83233070373535,,,,,
42,1829,,,,3.953197479248047,,,,,
42,1839,,,,44.574710845947266,,,,,
42,1848,,,,,,30.3870906829834,923.3753051757812,30.3870906829834,5566.955078125
42,1848,,,,,17.014516830444336,,,,
43,1849,,,,7.609790325164795,,,,,
43,1859,,,,12.836019515991211,,,,,
43,1869,,,,4.475997447967529,,,,,
43,1879,,,,3.2635490894317627,,,,,
43,1889,,,,12.124388694763184,,,,,
43,1891,,,,,,32.82029342651367,1077.171630859375,32.82029342651367,7467.2314453125
43,1891,,,,,17.200794219970703,,,,
44,1899,,,,6.730586051940918,,,,,
44,1909,,,,13.020896911621094,,,,,
44,1919,,,,9.20329475402832,,,,,
44,1929,,,,6.224150657653809,,,,,
44,1934,,,,,,29.845300674438477,890.741943359375,29.845300674438477,4772.3720703125
44,1934,,,,,16.788076400756836,,,,
45,1939,,,,21.907917022705078,,,,,
45,1949,,,,6.861292362213135,,,,,
45,1959,,,,7.665035247802734,,,,,
45,1969,,,,7.906302452087402,,,,,
45,1977,,,,,,35.265228271484375,1243.6361083984375,35.26522445678711,26656.6015625
45,1977,,,,,16.229841232299805,,,,
46,1979,,,,4.736642837524414,,,,,
46,1989,,,,17.252607345581055,,,,,
46,1999,,,,9.500812530517578,,,,,
46,2009,,,,23.07738494873047,,,,,
46,2019,,,,5.116580009460449,,,,,
46,2020,,,,,,34.54537582397461,1193.3829345703125,34.54537582397461,38736.6953125
46,2020,,,,,16.144319534301758,,,,
47,2029,,,,4.182641983032227,,,,,
47,2039,,,,19.5468807220459,,,,,
47,2049,,,,13.569538116455078,,,,,
47,2059,,,,43.05469512939453,,,,,
47,2063,,,,,,28.09309196472168,789.2218017578125,28.09309196472168,2274.951904296875
47,2063,,,,,16.370107650756836,,,,
48,2069,,,,3.6574199199676514,,,,,
48,2079,,,,4.395864009857178,,,,,
48,2089,,,,15.782992362976074,,,,,
48,2099,,,,7.022891998291016,,,,,
48,2106,,,,,,34.996376037597656,1224.746337890625,34.996376037597656,33387.2265625
48,2106,,,,,15.926301002502441,,,,
49,2109,,,,5.410057544708252,,,,,
49,2119,,,,4.7979655265808105,,,,,
49,2129,,,,21.232635498046875,,,,,
49,2139,,,,3.887092351913452,,,,,
49,2149,,,,37.987979888916016,,,,,
49,2149,,,,,,28.133277893066406,791.4813232421875,28.133277893066406,2359.72314453125
49,2149,,,,,16.180471420288086,,,,
50,2159,,,,3.2295432090759277,,,,,
50,2169,,,,4.994017124176025,,,,,
50,2179,,,,3.080904006958008,,,,,
50,2189,,,,15.424520492553711,,,,,
50,2192,,,,,,31.569671630859375,996.6441650390625,31.569671630859375,4366.06640625
50,2192,,,,,15.844467163085938,,,,
51,2199,,,,9.266035079956055,,,,,
51,2209,,,,6.381551265716553,,,,,
51,2219,,,,3.648653745651245,,,,,
51,2229,,,,42.66836929321289,,,,,
51,2235,,,,,,30.547775268554688,933.1665649414062,30.547775268554688,4087.416748046875
51,2235,,,,,15.858287811279297,,,,
52,2239,,,,10.151240348815918,,,,,
52,2249,,,,23.389293670654297,,,,,
52,2259,,,,3.98791241645813,,,,,
52,2269,,,,43.4970817565918,,,,,
52,2278,,,,,,34.68240737915039,1202.869384765625,34.68240737915039,36749.8046875
52,2278,,,,,16.085397720336914,,,,
53,2279,,,,8.356735229492188,,,,,
53,2289,,,,11.974321365356445,,,,,
53,2299,,,,3.96189546585083,,,,,
53,2309,,,,3.600339412689209,,,,,
53,2319,,,,9.91114616394043,,,,,
